1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.5583e-05,0.000155475,-0.000191503,0.0246063,0.000588611,0.0216436,6.15157e-05,1.47153e-06,5.4109e-05,0,0,0,0,0,0
1,0.000118665,0.000182491,-0.000302378,0.0493181,0.000678181,0.0435959,0.000184811,3.16698e-06,0.000163099,0,0,0,0,0,0
1,8.19698e-05,0.000211513,1.00565e-06,0.073608,0.000790071,0.0671395,0.000368831,5.14216e-06,0.000330948,0,0,0,0,0,0
1,0.000316815,9.70503e-05,0.000258245,0.0989424,0.000363876,0.0905111,0.000616187,6.05185e-06,0.000557225,0,0,0,0,0,0
1,0.000378321,9.17012e-05,0.000318832,0.12361,0.000360495,0.113127,0.000925213,6.95309e-06,0.000840043,0,0,0,0,0,0
1,0.000360959,8.1123e-05,0.000445125,0.147975,0.000342914,0.135996,0.00129515,7.81037e-06,0.00118003,0,0,0,0,0,0
1,0.000480367,0.000201304,0.000502088,0.172865,0.000831704,0.158593,0.00172731,9.88963e-06,0.00157652,0,0,0,0,0,0
1,0.000377995,0.000261993,0.000640348,0.196901,0.0010975,0.181499,0.00221956,1.26334e-05,0.00203026,0,0,0,0,0,0
1,0.000419403,0.000349717,0.000701994,0.221491,0.00147089,0.204107,0.00277329,1.63106e-05,0.00254053,0,0,0,0,0,0
1,0.000393636,0.000374641,0.000635269,0.245821,0.00159949,0.22622,0.00338784,2.03093e-05,0.00310608,0,0,0,0,0,0
1,0.000468981,0.000277477,0.000544584,0.270542,0.00125485,0.248245,0.0040642,2.34465e-05,0.00372669,0,0,0,0,0,0
1,0.000400523,2.77683e-05,0.000666431,0.294711,0.000328686,0.271099,0.00480098,2.42682e-05,0.00440444,0,0,0,0,0,0
1,0.000428138,-3.6262e-05,0.000782577,0.319249,0.000122462,0.293935,0.0055991,2.45744e-05,0.00513928,0,0,0,0,0,0
1,0.000283045,-4.50348e-05,0.000762099,0.343123,0.000126778,0.316246,0.00645691,2.48913e-05,0.00592989,0,0,0,0,0,0
1.00001,-3.40231e-05,0.499585,0.000533953,0.367661,0.000263949,0.334635,0.0073761,2.55494e-05,-0.980408,1.79887e-05,-0.00376367,2.3715e-06,0.0105857,0.00474316,7.57807
0.945187,0.000661869,0.345603,0.00175086,0.377962,0.000237529,0.33379,0.008321,2.61432e-05,-0.979573,1.49201e-05,-0.0454326,1.76126e-05,2.54707,0.0041878,7.06778
0.933416,-0.00219641,0.359223,-0.00624586,0.395243,0.000689364,0.340277,0.00930911,2.78666e-05,-0.978723,0.00801704,-0.0794965,0.00504553,3.00225,-0.0269352,6.57694
0.933693,0.00175989,0.35822,0.00403864,0.411709,-3.37411e-05,0.346554,0.0103384,2.77823e-05,-0.977856,-0.00208936,-0.0814388,-0.00401701,3.11878,-0.0113631,6.40755
0.933302,-0.00311623,0.359231,-0.0086512,0.428263,0.000678602,0.352961,0.011409,2.94788e-05,-0.976974,0.0116587,-0.0831603,0.00830655,3.15147,-0.0166587,6.3602
0.931078,-0.00072869,0.364915,-0.00269011,0.445285,0.000159095,0.359709,0.0125223,2.98765e-05,-0.976075,0.00573045,-0.093152,0.00211781,3.14506,-0.0222357,6.41799
0.932701,-0.000682713,0.360671,-0.00228583,0.461619,3.93739e-05,0.366437,0.0136763,2.99749e-05,-0.975158,0.00556385,-0.0839707,0.00178768,3.1132,-0.0220704,6.45006
0.930927,-0.00396886,0.365167,-0.0110709,0.478538,0.000426357,0.372717,0.0148726,3.10408e-05,-0.974227,0.0166519,-0.0943162,0.0115162,3.14226,-0.0227744,6.39906
0.93439,-0.000360165,0.356526,-0.00122119,0.4944,-0.000381737,0.379149,0.0161086,3.00865e-05,-0.973279,0.0026322,-0.0711289,-6.49774e-05,3.13163,-0.0235175,6.38413
0.929363,0.000893759,0.369437,0.00145973,0.511932,-0.00064205,0.385475,0.0173885,2.84814e-05,-0.972315,-0.00446164,-0.108363,-0.00350284,3.14917,-0.0235671,6.35368
0.931612,-0.00193227,0.363539,-0.00563141,0.528007,-0.000272035,0.391529,0.0187085,2.78013e-05,-0.971336,0.00391042,-0.0898584,0.00565489,3.15059,-0.0222745,6.33146
0.933087,0.00178152,0.359796,0.00428153,0.544303,-0.00101839,0.398368,0.0200693,2.52553e-05,-0.97034,-0.0121517,-0.0782083,-0.00764821,3.13557,-0.0260482,6.3909
0.931771,0.000800044,0.363068,0.00182451,0.561242,-0.000850077,0.405286,0.0214724,2.31301e-05,-0.969327,-0.00909737,-0.0906918,-0.00379993,3.13246,-0.0184597,6.44038
0.93067,-0.000274677,0.365884,-0.000983882,0.578205,-0.000681006,0.412024,0.0229179,2.14276e-05,-0.968297,-0.00444393,-0.100931,0.000786526,3.12959,-0.01654,6.46654
0.932111,-0.00179265,0.362184,-0.00464771,0.594631,-0.000499497,0.41872,0.0244044,2.01788e-05,-0.96725,0.00090079,-0.086887,0.00701118,3.12459,-0.0151176,6.48191
0.933402,-0.00149888,0.35883,-0.00378427,0.610893,-0.000676672,0.425874,0.0259317,1.84872e-05,-0.78219,-0.00254238,-0.0732375,0.0054596,3.12857,-0.00905404,6.42409
0.933715,-0.00115658,0.358008,-0.00261284,0.62748,-0.000835901,0.432871,0.0275004,1.63974e-05,-0.781108,-0.00544073,-0.0710021,0.0032401,3.12845,-0.0109661,6.46234
0.929588,0.00055712,0.368803,0.00115341,0.644888,-0.00119642,0.438957,0.0291126,1.34064e-05,-0.78001,-0.0161223,-0.111152,-0.00536031,3.12855,-0.00952825,6.38718
0.931277,0.00360841,0.364311,0.00885088,0.661098,-0.00176557,0.445093,0.0307653,8.99248e-06,-0.778898,-0.0271371,-0.0946699,-0.0246058,3.13192,-0.0175548,6.36757
0.93427,0.000600373,0.356746,0.00136902,0.676957,-0.00103955,0.451657,0.0324577,6.39361e-06,-0.777768,0.00249964,-0.0639225,-0.0034115,3.12863,-0.0133041,6.37796
0.932564,0.00102854,0.361026,0.00248633,0.693838,-0.00114239,0.458355,0.0341923,3.53763e-06,-0.776622,-0.00102198,-0.0817699,-0.0067903,3.12905,-0.0138617,6.38572
0.932416,-0.000154186,0.361402,-0.000424349,0.710476,-0.000849217,0.465158,0.0359685,1.41459e-06,-0.77546,0.0114403,-0.083424,0.00484129,3.1274,-0.0117145,6.41733
0.931489,0.000140426,0.363779,-7.02795e-05,0.727028,-0.000943238,0.470748,0.0377861,-9.43504e-07,-0.774283,0.00898312,-0.0924709,0.00260768,3.13493,-0.00712548,6.30751
0.933001,-0.00154456,0.359899,-0.00418657,0.743103,-0.000506355,0.477068,0.0396438,-2.20939e-06,-0.77309,0.0303715,-0.0760118,0.0253992,3.1339,-0.00407365,6.3063
0.930006,-0.0010796,0.367622,-0.00330748,0.760316,-0.000680224,0.483738,0.0415446,-3.90995e-06,-0.771881,0.0288725,-0.108704,0.020319,3.13394,-0.00885592,6.34403
0.933864,-0.000919344,0.357777,-0.00234694,0.775946,-0.000914563,0.490148,0.0434845,-6.19636e-06,-0.770655,0.0198717,-0.0667303,0.0106895,3.1282,-0.0121787,6.34821
0.928187,-0.000955899,0.372428,-0.00323688,0.793699,-0.000766818,0.496455,0.0454687,-8.1134e-06,-0.769414,0.0390056,-0.128377,0.0248783,3.12727,-0.0107196,6.3304
0.931076,-0.000590203,0.36491,-0.00201116,0.809564,-0.00108155,0.50272,0.0474926,-1.08173e-05,-0.768157,0.0276633,-0.0949444,0.00718997,3.11757,-0.0162632,6.33726
0.92939,-0.000375747,0.369124,-0.00174437,0.826455,-0.00127163,0.509001,0.0495588,-1.39963e-05,-0.766885,0.0181739,-0.113692,-0.00111466,3.11854,-0.0166395,6.33666
0.933161,-0.000418776,0.359601,-0.00133064,0.842093,-0.00147335,0.515473,0.051664,-1.76797e-05,-0.765596,0.00898915,-0.0702929,-0.0123646,3.11094,-0.0185672,6.35082
0.933865,-0.000539629,0.35763,-0.00126446,0.85845,-0.00137341,0.522497,0.0538101,-2.11132e-05,-0.751568,0.0278607,-0.0630757,0.000995353,3.11394,-0.0185581,6.39269
0.932042,-0.00055516,0.362386,-0.00133117,0.875461,-0.0018708,0.529383,0.0559988,-2.57902e-05,-0.750245,-0.0226642,-0.0859651,-0.0341576,3.11578,-0.017861,6.41868
0.931543,-0.000488655,0.363632,-0.00124738,0.892122,-0.00203899,0.535758,0.0582291,-3.08877e-05,-0.748905,-0.0323623,-0.0914918,-0.0431139,3.11717,-0.0186141,6.40043
0.932165,-0.000274,0.362037,-0.000629711,0.908523,-0.00267601,0.542154,0.0605004,-3.75777e-05,-0.74755,-0.0847584,-0.0849309,-0.0945137,3.11802,-0.0235689,6.38903
0.933578,-0.000301384,0.358394,-0.000497044,0.924655,-0.00303358,0.548519,0.062812,-4.51617e-05,-0.746179,-0.112568,-0.068589,-0.119955,3.11872,-0.0258139,6.36907
0.932619,-0.000375736,0.360874,-0.000568193,0.941467,-0.00371069,0.555463,0.0651657,-5.44384e-05,-0.74479,-0.178191,-0.0816878,-0.169511,3.1201,-0.0264234,6.40702
0.931639,-0.000345195,0.363395,-0.000616454,0.958214,-0.00375054,0.561839,0.0675612,-6.38148e-05,-0.743385,-0.175065,-0.0928968,-0.166651,3.12141,-0.0264756,6.38776
0.932635,-0.000601957,0.360831,-0.001083,0.974522,-0.00345358,0.56839,0.0699975,-7.24487e-05,-0.741964,-0.144553,-0.0807863,-0.134414,3.12013,-0.0227687,6.39254
0.933088,-0.000756125,0.359647,-0.00130913,0.990928,-0.00307443,0.574988,0.0724749,-8.01348e-05,-0.740527,-0.10344,-0.0748971,-0.0983476,3.11996,-0.0202801,6.39449
0.933551,-0.000821464,0.358443,-0.00133418,1.00728,-0.00324744,0.581456,0.074993,-8.82534e-05,-0.739073,-0.113584,-0.0690912,-0.106495,3.1202,-0.0204092,6.37795
0.932874,-0.000890697,0.360204,-0.00125697,1.02408,-0.00249267,0.588678,0.0775533,-9.44851e-05,-0.737601,-0.0369549,-0.0779312,-0.0468964,3.12036,-0.0188144,6.44326
0.932704,-0.000761612,0.360641,-0.000996991,1.04063,-0.00298101,0.594929,0.0801548,-0.000101938,-0.736114,-0.0728726,-0.0799787,-0.079205,3.12304,-0.0206739,6.3999
0.933259,-0.000911181,0.359204,-0.00133662,1.05693,-0.00278915,0.601151,0.0827972,-0.00010891,-0.734611,-0.0526738,-0.0727548,-0.060321,3.12593,-0.0189029,6.36287
0.934841,-0.000991595,0.355091,-0.000976572,1.07314,-0.00333701,0.608305,0.08548,-0.000117253,-0.733091,-0.0940618,-0.0547274,-0.0948227,3.12347,-0.0220093,6.41749
0.932959,-0.000933721,0.360018,-0.000936622,1.09005,-0.00325485,0.614893,0.0882051,-0.00012539,-0.731553,-0.0808707,-0.0770367,-0.0864491,3.122,-0.0218711,6.39776
0.931647,-0.000804308,0.363382,-0.000655903,1.10691,-0.00346732,0.636467,0.0909691,-0.000134037,1.88282,-0.0919632,-0.09319,-0.0977112,3.12187,-0.0230388,6.41209
0.933803,-0.00108268,0.357836,-0.00103589,1.12293,-0.00336882,0.642972,0.0937764,-0.000142459,1.88442,-0.0831384,-0.0665372,-0.0860212,3.12153,-0.021367,6.40423
0.932604,-0.00109528,0.360914,-0.00100116,1.13982,-0.00325265,0.649902,0.096626,-0.00015059,1.88605,-0.0694368,-0.0819018,-0.0760609,3.12147,-0.021257,6.43137
0.933129,-0.00142074,0.359539,-0.00157423,1.15632,-0.00290592,0.656799,0.0995168,-0.000157855,1.88769,-0.0437823,-0.0746681,-0.0491297,3.11838,-0.0186463,6.454
0.932892,-0.00137953,0.360152,-0.00145493,1.17293,-0.00307048,0.663309,0.102449,-0.000165531,1.88935,-0.0515884,-0.0775405,-0.0560381,3.11994,-0.0185585,6.43354
0.932794,-0.00138089,0.360404,-0.00138849,1.18953,-0.00315634,0.669913,0.105423,-0.000173422,1.89102,-0.0539457,-0.0787564,-0.0582953,3.12056,-0.0186315,6.4277
0.931264,-0.00155836,0.364361,-0.00206253,1.20647,-0.00274808,0.676354,0.108439,-0.000180292,1.89271,-0.0244943,-0.0981909,-0.0298602,3.12295,-0.0157595,6.41387
0.931717,-0.00173457,0.363176,-0.00245545,1.22296,-0.00266778,0.682817,0.111496,-0.000186962,1.89442,-0.0182824,-0.0918861,-0.0199825,3.12316,-0.0142535,6.4114
0.932673,-0.00201846,0.360717,-0.00292226,1.23932,-0.00250105,0.689531,0.114595,-0.000193214,1.89615,-0.00647352,-0.0783262,-0.00548904,3.11972,-0.0132837,6.42463
0.932053,-0.00200317,0.362308,-0.00293074,1.25604,-0.00250443,0.696067,0.117735,-0.000199476,1.89789,-0.00234102,-0.0865263,-0.00261064,3.12057,-0.0127057,6.41789
0.933068,-0.00198718,0.359697,-0.00264247,1.27236,-0.00272863,0.702688,0.120916,-0.000206297,1.89964,-0.0123271,-0.0723797,-0.0122029,3.11964,-0.0138068,6.41986
0.933558,-0.0021663,0.358411,-0.00296912,1.28871,-0.00234285,0.709126,0.124138,-0.000212154,1.90142,0.0177798,-0.0640823,0.00907538,3.12063,-0.0123076,6.40042
0.933864,-0.00219861,0.357612,-0.00293013,1.30506,-0.00275706,0.715538,0.1274,-0.000219047,1.9032,-0.00782856,-0.0590628,-0.00664789,3.12091,-0.0115334,6.37696
0.932175,-0.00213623,0.362021,-0.00276645,1.3221,-0.0030151,0.722569,0.130705,-0.000226585,1.90501,-0.0222884,-0.0849755,-0.0156239,3.12093,-0.0127095,6.41497
0.931334,-0.00164127,0.36417,-0.00145381,1.33898,-0.00352187,0.729472,0.134053,-0.000235389,1.90683,-0.0435752,-0.0970641,-0.043249,3.11581,-0.0166635,6.44261
0.931639,-0.00140303,0.363382,-0.00112714,1.35549,-0.00370507,0.725139,0.137446,-0.000244679,0.169467,-0.0482627,-0.0947915,-0.052603,3.13243,-0.0197548,6.38712
0.932011,-0.00132907,0.362428,-0.00082945,1.37198,-0.00383436,0.731714,0.140876,-0.000254265,0.171296,-0.0519279,-0.0892046,-0.0578314,3.13018,-0.0200118,6.3949
0.931981,-0.00143066,0.362504,-0.00102985,1.38857,-0.00375317,0.738308,0.144347,-0.000263647,0.173142,-0.0459141,-0.0894469,-0.0515301,3.1289,-0.0190847,6.40146
0.933642,-0.00127731,0.358235,-0.000323465,1.40467,-0.00414128,0.74485,0.147859,-0.000274001,0.175004,-0.0634461,-0.0643798,-0.0696446,3.12829,-0.0206497,6.40025
0.933359,-0.00132985,0.358943,-0.000341868,1.42128,-0.00428736,0.751558,0.151412,-0.000284719,0.176883,-0.071885,-0.0690363,-0.0734373,3.12834,-0.0203434,6.4043
0.933372,-0.00153175,0.358907,-0.000151322,1.43753,-0.0044735,0.75909,0.155006,-0.000295903,0.178781,-0.071885,-0.0690363,-0.0734373,3.12834,-0.0203434,6.4043
0.933344,-0.00160549,0.358981,-9.12646e-05,1.45405,-0.00420694,0.765973,0.158641,-0.00030642,0.180696,-0.071885,-0.0690363,-0.0734373,3.12834,-0.0203434,6.4043
0.933338,-0.00165541,0.358995,-0.000214247,1.4704,-0.00419403,0.772167,0.162317,-0.000316905,0.182626,-0.071885,-0.0690363,-0.0734373,3.12834,-0.0203434,6.4043
0.933289,-0.00165908,0.359122,-0.000204117,1.4871,-0.0037158,0.778769,0.166035,-0.000326195,0.184573,-0.071885,-0.0690363,-0.0734373,3.12834,-0.0203434,6.4043
0.933312,-0.00165676,0.359064,-0.000207711,1.5038,-0.00399999,0.785317,0.169794,-0.000336195,0.186536,-0.071885,-0.0690363,-0.0734373,3.12834,-0.0203434,6.4043
0.933299,-0.00164972,0.359098,-0.000244343,1.52047,-0.00390778,0.791738,0.173596,-0.000345964,0.188516,-0.071885,-0.0690363,-0.0734373,3.12834,-0.0203434,6.4043
0.933237,-0.00173714,0.359257,-0.000416117,1.53661,-0.00330592,0.797798,0.177437,-0.000354229,0.19051,-0.071885,-0.0690363,-0.0734373,3.12834,-0.0203434,6.4043
0.933227,-0.00153027,0.359284,-0.000404947,1.55406,-0.00324721,0.804108,0.181322,-0.000362347,0.19252,-0.071885,-0.0690363,-0.0734373,3.12834,-0.0203434,6.4043
