1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999689,0.000234584,-6.34843e-05,0.024952,0.342878,0.0112478,0.316253,0.00645295,0.000178201,0.00592998,0,0,0,0,0,0
0.999707,-0.0121686,0.499415,0.0250607,0.367381,0.0125707,0.334643,0.00737145,0.000209619,-0.980451,1.79523e-05,-0.00376369,1.9945e-06,0.0109506,0.00398426,7.57848
0.944893,-0.00838428,0.345481,0.0239512,0.377665,0.0133518,0.3338,0.00831561,0.000242998,-0.979616,-2.962e-05,-0.0454379,-0.000658285,2.54739,0.00178978,7.06806
0.933292,-0.0112796,0.359037,0.0164193,0.394907,0.0146095,0.340287,0.00930288,0.000279522,-0.978766,0.00738891,-0.0795148,0.00531806,3.00263,-0.0209741,6.57708
0.933317,-0.00704987,0.358137,0.0273591,0.41139,0.014679,0.346564,0.0103314,0.000316219,-0.977899,-0.00328414,-0.0814455,-0.00498713,3.11901,-0.00641255,6.4078
0.933233,-0.0119387,0.359028,0.0146914,0.427888,0.0162204,0.352972,0.0114011,0.00035677,-0.977017,0.0102024,-0.083171,0.00728158,3.15171,-0.0117701,6.36044
0.930875,-0.0100315,0.364762,0.0200034,0.444916,0.0165563,0.359721,0.0125134,0.000398161,-0.976117,0.00425952,-0.0931623,0.00115944,3.1453,-0.0170967,6.41825
0.932474,-0.00966117,0.360525,0.0210126,0.461237,0.0172241,0.36645,0.0136665,0.000441221,-0.975201,0.0034376,-0.0839784,0.00022693,3.11344,-0.0173177,6.45032
0.930917,-0.0130134,0.36494,0.0123024,0.478116,0.0184562,0.37273,0.0148617,0.000487362,-0.974269,0.0141514,-0.0943261,0.00955977,3.1425,-0.0183328,6.39929
0.934131,-0.00911925,0.356392,0.0224131,0.494,0.0184481,0.379162,0.0160967,0.000533482,-0.973322,0.000233163,-0.071136,-0.00182465,3.13186,-0.0188998,6.38437
0.929055,-0.00855847,0.369326,0.0241667,0.511522,0.0190806,0.385489,0.0173756,0.000581184,-0.972358,-0.00690711,-0.108373,-0.00508468,3.1494,-0.0190163,6.35391
0.931465,-0.0110555,0.363362,0.0175976,0.527561,0.0202261,0.391543,0.0186945,0.000631749,-0.971379,0.000625081,-0.0898764,0.00319904,3.15083,-0.0178071,6.33166
0.932691,-0.00712324,0.359714,0.0278689,0.543874,0.0202919,0.398382,0.0200541,0.000682479,-0.970383,-0.0155675,-0.0782141,-0.0099977,3.13581,-0.0212717,6.39114
0.931433,-0.00817733,0.362961,0.0254052,0.560783,0.0213203,0.405301,0.0214561,0.00073578,-0.96937,-0.0127717,-0.0906975,-0.00641432,3.1327,-0.0134679,6.44064
0.930424,-0.00961483,0.365739,0.0217618,0.577717,0.022352,0.412039,0.0229004,0.000791659,-0.96834,-0.00830955,-0.100934,-0.0020469,3.12984,-0.011505,6.4668
0.931942,-0.0108724,0.362008,0.0185668,0.594116,0.0233275,0.418737,0.0243857,0.000849978,-0.967293,-0.00398493,-0.0868989,0.00322536,3.12484,-0.0104852,6.48216
0.933208,-0.0104065,0.358666,0.0196907,0.610367,0.0239529,0.425891,0.0259116,0.00090945,-0.782204,-0.00779838,-0.073252,0.00128369,3.12882,-0.00450502,6.42431
0.93349,-0.010002,0.357853,0.020978,0.626942,0.0246303,0.432888,0.0274789,0.000971026,-0.781122,-0.0108626,-0.071014,-0.00100594,3.12869,-0.00615051,6.46259
0.929289,-0.00874913,0.368688,0.0238536,0.644346,0.025154,0.438975,0.0290898,0.00103391,-0.780024,-0.0215899,-0.111165,-0.00940616,3.1288,-0.00504671,6.38739
0.930777,-0.00540738,0.364275,0.0320498,0.660565,0.0253705,0.445111,0.0307412,0.00109734,-0.778912,-0.0328023,-0.0946699,-0.0286018,3.13215,-0.012702,6.36778
0.933953,-0.00823778,0.356636,0.0246137,0.676369,0.0268871,0.451676,0.0324321,0.00116455,-0.777782,-0.0040242,-0.0639304,-0.00876953,3.12887,-0.00904649,6.37818
0.932216,-0.00786833,0.360927,0.025814,0.693234,0.0276251,0.458375,0.0341652,0.00123362,-0.776636,-0.00790991,-0.0817765,-0.0123068,3.12929,-0.00949536,6.38593
0.932165,-0.00920036,0.361265,0.0219663,0.709838,0.028753,0.465178,0.0359398,0.0013055,-0.775473,0.00395013,-0.0834275,-0.00134794,3.12764,-0.00742945,6.41756
0.93122,-0.00883559,0.363656,0.0226259,0.726377,0.0294452,0.470769,0.0377558,0.00137911,-0.774297,0.000354585,-0.0924908,-0.0047076,3.13516,-0.00163116,6.30768
0.932832,-0.0104395,0.359737,0.0185122,0.742411,0.0306622,0.47709,0.0396118,0.00145577,-0.773104,0.0197127,-0.0760368,0.0157645,3.13414,0.000851979,6.30647
0.929814,-0.0100915,0.36747,0.0195012,0.759613,0.0313229,0.48376,0.0415108,0.00153408,-0.771894,0.0173469,-0.108721,0.010088,3.13419,-0.00387923,6.34424
0.933662,-0.00965832,0.357632,0.0198955,0.775237,0.0318554,0.490171,0.0434489,0.00161371,-0.770669,0.0084356,-0.0667497,0.000312184,3.12845,-0.00714235,6.34842
0.928008,-0.0100749,0.372279,0.018786,0.792963,0.0328439,0.496478,0.0454313,0.00169582,-0.769428,0.024739,-0.128392,0.0118871,3.12752,-0.00587664,6.33062
0.930863,-0.00942859,0.364773,0.0203372,0.808827,0.0332762,0.502744,0.0474534,0.00177901,-0.768171,0.0134552,-0.0949567,-0.00612778,3.11782,-0.0116027,6.33749
0.929168,-0.00926932,0.368992,0.0206805,0.825708,0.0338953,0.509025,0.0495177,0.00186375,-0.766898,0.003254,-0.113701,-0.0148569,3.11878,-0.0118461,6.3369
0.932945,-0.00902617,0.359472,0.0204176,0.841337,0.0344485,0.515498,0.051621,0.00194987,-0.76561,-0.00587992,-0.0703044,-0.0263273,3.11118,-0.0136304,6.35107
0.933646,-0.00909459,0.357499,0.0205174,0.857673,0.0353055,0.522523,0.0537652,0.00203809,-0.751572,0.00990478,-0.0630875,-0.0153915,3.11418,-0.0139993,6.39294
0.931826,-0.00924036,0.362253,0.0203567,0.87469,0.0355976,0.52941,0.0559519,0.00212708,-0.750249,-0.0419275,-0.0859725,-0.0508511,3.11601,-0.0126908,6.41895
0.931325,-0.00919866,0.363502,0.0204394,0.891341,0.0361992,0.535785,0.0581803,0.00221758,-0.74891,-0.0537815,-0.0914973,-0.0616886,3.11739,-0.0133617,6.40068
0.931952,-0.00892872,0.361914,0.0201799,0.907755,0.036321,0.542182,0.0604496,0.00230838,-0.747554,-0.108004,-0.084936,-0.114303,3.11824,-0.0177105,6.38927
0.93337,-0.00902797,0.358268,0.0199518,0.923889,0.0366712,0.548548,0.0627594,0.00240006,-0.746183,-0.140744,-0.0685978,-0.143542,3.11894,-0.0195246,6.3693
0.932423,-0.00938178,0.360745,0.0192706,0.940716,0.0367129,0.555493,0.0651112,0.00249184,-0.744794,-0.214235,-0.081702,-0.198977,3.1203,-0.0203292,6.4073
0.931443,-0.00938391,0.363266,0.019252,0.957451,0.0373565,0.56187,0.0675048,0.00258523,-0.743389,-0.218145,-0.0929011,-0.202837,3.12161,-0.0201422,6.388
0.932466,-0.00943594,0.360698,0.0180274,0.973733,0.0383207,0.56842,0.0699391,0.00268104,-0.741968,-0.192956,-0.0807821,-0.176449,3.12032,-0.0176806,6.39272
0.932912,-0.00933393,0.359515,0.0184116,0.990111,0.0393407,0.575018,0.0724144,0.00277939,-0.740531,-0.157304,-0.074889,-0.145377,3.12014,-0.016039,6.39459
0.933376,-0.00943279,0.358313,0.0182447,1.00645,0.0398374,0.581487,0.0749305,0.00287898,-0.739077,-0.173363,-0.0691014,-0.158398,3.12038,-0.0162295,6.37807
0.932688,-0.00932942,0.360073,0.0188509,1.02322,0.0412741,0.588707,0.0774886,0.00298217,-0.737605,-0.0990086,-0.0779185,-0.10085,3.12052,-0.0159436,6.44327
0.932534,-0.00922705,0.36052,0.0179515,1.03977,0.0414843,0.59496,0.080088,0.00308588,-0.736118,-0.139905,-0.0799921,-0.137262,3.12318,-0.0180047,6.39996
0.933088,-0.00920203,0.359082,0.0180008,1.05605,0.0423127,0.601182,0.0827281,0.00319166,-0.734615,-0.123585,-0.0727667,-0.122037,3.12608,-0.0163595,6.36291
0.934671,-0.00941685,0.354968,0.0178266,1.07226,0.0424192,0.608337,0.0854088,0.00329771,-0.733094,-0.171182,-0.0547504,-0.161533,3.1236,-0.0191478,6.4176
0.932789,-0.00944079,0.359894,0.0178673,1.08917,0.0431541,0.614925,0.0881317,0.00340559,-0.731557,-0.163687,-0.0770487,-0.157162,3.12213,-0.0188264,6.39785
0.931491,-0.00929904,0.363265,0.017065,1.10602,0.0434925,0.636499,0.0908935,0.00349971,1.88282,-0.180006,-0.0932009,-0.173686,3.12199,-0.0204067,6.41219
0.933648,-0.00935757,0.357715,0.0170285,1.12202,0.0441654,0.643004,0.0936986,0.00361012,1.88442,-0.175841,-0.0665419,-0.167532,3.12164,-0.0195338,6.4043
0.932446,-0.00938143,0.360794,0.0171615,1.1389,0.0449068,0.649934,0.0965458,0.00372239,1.88605,-0.167137,-0.0819048,-0.161252,3.12156,-0.0198103,6.43139
0.932975,-0.00953489,0.359417,0.0169756,1.15537,0.0458695,0.656831,0.0994342,0.00383706,1.88769,-0.144266,-0.0746697,-0.137536,3.11845,-0.0179341,6.45395
0.932755,-0.00939777,0.360037,0.0159815,1.17198,0.0463446,0.663341,0.102364,0.00395292,1.88935,-0.155714,-0.0775514,-0.147584,3.11999,-0.0181508,6.43351
0.932656,-0.00943658,0.36029,0.015961,1.18857,0.0468514,0.669945,0.105336,0.00407005,1.89102,-0.162355,-0.0787718,-0.15387,3.1206,-0.0184721,6.42767
0.93113,-0.00945939,0.364244,0.0158432,1.20549,0.0478605,0.676385,0.108349,0.0041897,1.89271,-0.135456,-0.098202,-0.128414,3.12299,-0.0160749,6.41378
0.931586,-0.00952508,0.363059,0.0156844,1.22196,0.0485551,0.682847,0.111404,0.00431109,1.89442,-0.130703,-0.0919024,-0.121241,3.1232,-0.0150981,6.41131
0.932567,-0.00953181,0.360602,0.0142506,1.2383,0.0493432,0.689561,0.1145,0.00443445,1.89614,-0.119962,-0.0783422,-0.108518,3.11976,-0.0141938,6.42452
0.931946,-0.00952027,0.362195,0.0142952,1.25501,0.0499369,0.696097,0.117637,0.00455929,1.89789,-0.118305,-0.0865522,-0.107645,3.1206,-0.0138355,6.41779
0.932956,-0.00952967,0.359587,0.0144151,1.27132,0.0502981,0.702718,0.120816,0.00468503,1.89964,-0.130822,-0.072408,-0.119708,3.11966,-0.0149709,6.41977
0.93345,-0.00957967,0.358296,0.0143725,1.28765,0.05126,0.709156,0.124035,0.00481318,1.90141,-0.102978,-0.0640984,-0.0999868,3.12065,-0.0137965,6.40031
0.933771,-0.0094733,0.357504,0.0132551,1.30401,0.0514368,0.715568,0.127295,0.00494178,1.9032,-0.131061,-0.0590833,-0.117178,3.12094,-0.0130726,6.37691
0.932083,-0.00963604,0.361914,0.0129961,1.32105,0.0517475,0.722599,0.130598,0.00507114,1.90501,-0.148765,-0.0850061,-0.128561,3.12095,-0.0143843,6.41492
0.931225,-0.00941043,0.364073,0.0136913,1.33794,0.0517833,0.729504,0.133942,0.0052006,1.90683,-0.173977,-0.0970935,-0.160955,3.11579,-0.0190376,6.44256
0.931528,-0.00913863,0.363284,0.0140774,1.35444,0.0521642,0.725171,0.137333,0.00534357,0.169467,-0.182641,-0.0947858,-0.175937,3.13245,-0.020131,6.38716
0.931912,-0.00882501,0.362338,0.0132821,1.37093,0.0525343,0.731746,0.14076,0.00547491,0.171296,-0.19033,-0.0891737,-0.186072,3.1302,-0.0211567,6.39495
0.931881,-0.00883388,0.362411,0.0133223,1.38751,0.0530749,0.738339,0.144229,0.0056076,0.173142,-0.188724,-0.0893997,-0.184392,3.12892,-0.0209673,6.40147
0.933535,-0.00879125,0.358148,0.0136089,1.40362,0.0531432,0.744883,0.147738,0.00574045,0.175004,-0.211092,-0.064305,-0.207129,3.1283,-0.0227585,6.40033
0.933254,-0.00889229,0.358854,0.0134857,1.42023,0.0534466,0.751591,0.151289,0.00587407,0.176883,-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
0.933281,-0.0088904,0.358821,0.0124742,1.43647,0.0536968,0.759124,0.15488,0.00600831,0.178781,-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
0.933251,-0.00896513,0.358894,0.0125337,1.45298,0.0543574,0.766006,0.158512,0.00614421,0.180696,-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
0.933247,-0.00901523,0.358907,0.0124106,1.46933,0.0547564,0.7722,0.162186,0.0062811,0.182627,-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
0.933198,-0.00902062,0.359034,0.0124197,1.48601,0.0556323,0.778799,0.165901,0.00642018,0.184574,-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
-nan(ind),-nan(ind),-nan(ind),-nan(ind),1.50272,0.0557461,0.785349,0.169657,0.00655954,0.186537,-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-0.226019,-0.0689481,-0.214061,3.12833,-0.0224005,6.40438
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),nan,nan,nan,nan,nan,nan
